image_path,depth_path
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2027.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2027.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2028.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2028.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2029.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2029.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2030.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2030.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2031.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2031.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2032.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2032.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2033.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2033.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2034.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2034.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2035.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2035.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2036.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2036.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2037.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2037.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2038.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2038.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2039.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2039.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2040.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2040.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2041.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2041.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2042.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2042.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2043.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2043.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2044.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2044.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2045.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2045.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2046.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2046.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2047.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2047.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2048.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2048.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2049.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2049.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2050.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2050.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2051.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2051.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2052.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2052.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2053.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2053.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2054.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2054.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2055.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2055.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2056.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2056.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2057.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2057.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2058.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2058.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2059.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2059.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2060.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2060.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2061.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2061.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2062.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2062.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2063.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2063.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2064.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2064.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2065.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2065.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2066.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2066.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2067.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2067.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2068.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2068.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2069.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2069.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2070.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2070.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2071.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2071.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2072.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2072.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2073.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2073.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2074.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2074.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2075.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2075.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2076.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2076.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2077.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2077.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2078.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2078.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2079.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2079.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2080.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2080.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2081.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2081.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2082.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2082.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2083.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2083.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2084.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2084.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2085.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2085.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2086.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2086.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2087.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2087.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2088.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2088.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2089.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2089.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2090.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2090.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2091.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2091.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2092.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2092.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2093.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2093.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2094.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2094.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2095.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2095.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2096.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2096.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2097.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2097.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2098.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2098.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2099.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2099.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2100.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2100.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2101.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2101.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2102.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2102.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2103.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2103.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2104.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2104.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2105.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2105.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2106.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2106.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2107.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2107.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2108.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2108.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2109.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2109.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2110.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2110.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2111.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2111.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2112.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2112.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2113.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2113.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2114.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2114.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2115.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2115.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2116.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2116.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2117.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2117.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2118.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2118.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2119.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2119.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2120.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2120.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2121.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2121.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2122.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2122.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2123.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2123.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2124.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2124.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2125.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2125.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2126.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2126.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2127.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2127.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2128.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2128.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2129.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2129.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2130.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2130.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2131.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2131.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2132.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2132.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2133.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2133.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2134.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2134.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2135.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2135.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2136.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2136.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2137.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2137.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2138.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2138.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2139.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2139.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2140.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2140.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2141.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2141.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2142.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2142.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2143.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2143.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2144.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2144.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2145.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2145.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2146.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2146.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2147.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2147.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2148.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2148.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2149.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2149.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2150.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2150.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2151.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2151.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2152.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2152.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2153.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2153.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2154.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2154.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2155.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2155.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2156.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2156.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2157.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2157.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2158.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2158.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2159.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2159.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2160.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2160.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2161.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2161.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2162.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2162.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2163.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2163.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2164.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2164.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2165.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2165.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2166.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2166.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2167.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2167.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2168.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2168.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2169.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2169.exr
/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Frame/Frame_2170.png,/home/clena/PycharmProjects/SLAM_Colon/Data/Colon_2_forward/Depth/Depth_2170.exr
